Customer ID,NumberOfTransactions,TotalSpend,FirstPurchaseDate,LastPurchaseDate,CustomerLifetimeDays,AverageOrderValue
15423.0,1,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,0,43.5
15424.0,2,322.86,2011-03-30 13:00:00,2011-03-30 13:02:00,0,161.43
15426.0,5,1422.39,2010-12-05 13:55:00,2011-11-20 15:36:00,350,284.478
15427.0,3,1483.14,2011-10-23 14:47:00,2011-11-06 14:29:00,13,494.38000000000005
15428.0,1,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,0,93.78
15429.0,2,397.35,2011-09-25 13:42:00,2011-11-13 12:28:00,48,198.675
15432.0,1,171.19000000000003,2011-11-16 16:30:00,2011-11-16 16:30:00,0,171.19000000000003
15433.0,2,533.3,2011-03-17 14:12:00,2011-05-10 10:45:00,53,266.65
15434.0,5,1041.48,2011-05-23 14:18:00,2011-12-01 13:33:00,191,208.296
15435.0,1,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,0,149.29
15436.0,3,1122.53,2011-04-19 16:52:00,2011-11-27 16:05:00,221,374.1766666666667
15437.0,1,200.16,2011-03-22 13:11:00,2011-03-22 13:11:00,0,200.16
15438.0,1,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,0,156.57999999999998
15440.0,3,383.68,2011-05-15 11:30:00,2011-10-16 12:16:00,154,127.89333333333333
15442.0,1,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,0,594.0
15443.0,7,3152.16,2011-01-23 13:25:00,2011-12-08 10:40:00,318,450.3085714285714
15444.0,2,1418.26,2011-10-30 16:12:00,2011-11-30 17:37:00,31,709.13
15445.0,1,113.5,2011-03-20 15:06:00,2011-03-20 15:06:00,0,113.5
15447.0,1,155.17000000000002,2011-01-13 11:26:00,2011-01-13 11:26:00,0,155.17000000000002
15448.0,1,494.64,2011-01-31 10:42:00,2011-01-31 10:42:00,0,494.64
15449.0,3,974.52,2011-03-23 10:43:00,2011-11-13 15:02:00,235,324.84
15450.0,1,429.84,2011-11-09 17:11:00,2011-11-09 17:11:00,0,429.84
15452.0,3,538.73,2011-03-20 15:21:00,2011-11-10 12:13:00,234,179.57666666666668
15453.0,7,1388.37,2011-06-05 12:37:00,2011-12-08 10:59:00,185,198.3385714285714
15454.0,1,179.1,2010-12-12 14:21:00,2010-12-12 14:21:00,0,179.1
15456.0,3,416.98,2010-12-15 15:34:00,2011-03-01 13:51:00,75,138.99333333333334
15457.0,1,237.07,2011-03-22 15:31:00,2011-03-22 15:31:00,0,237.07
15458.0,1,161.64,2011-11-14 13:08:00,2011-11-14 13:08:00,0,161.64
15460.0,1,216.76,2010-12-20 16:08:00,2010-12-20 16:08:00,0,216.76
15462.0,3,234.6,2011-06-05 15:36:00,2011-09-06 13:11:00,92,78.2
15463.0,1,126.14,2011-11-10 12:57:00,2011-11-10 12:57:00,0,126.14
15464.0,1,888.1,2011-01-05 15:56:00,2011-01-05 15:56:00,0,888.1
15465.0,18,7354.62,2010-12-05 10:12:00,2011-11-20 10:11:00,349,408.59
15466.0,1,334.53,2011-09-15 14:08:00,2011-09-15 14:08:00,0,334.53
15467.0,3,499.93,2011-07-10 14:42:00,2011-11-30 14:17:00,142,166.64333333333335
15468.0,2,467.51,2011-10-19 13:38:00,2011-10-19 13:49:00,0,233.755
15469.0,2,415.45,2011-08-11 16:54:00,2011-10-20 16:21:00,69,207.725
15471.0,1,469.48,2011-12-07 14:12:00,2011-12-07 14:12:00,0,469.48
15472.0,1,371.56,2011-08-18 15:17:00,2011-08-18 15:17:00,0,371.56
15473.0,7,1771.2,2011-10-10 11:12:00,2011-11-25 15:15:00,46,253.02857142857144
15475.0,1,454.11,2011-09-23 15:20:00,2011-09-23 15:20:00,0,454.11
15478.0,2,1441.42,2011-10-14 11:09:00,2011-10-30 14:19:00,16,720.71
15480.0,1,873.6,2011-08-15 14:32:00,2011-08-15 14:32:00,0,873.6
15482.0,11,9550.56,2010-12-16 10:08:00,2011-11-24 10:46:00,343,868.2327272727272
15483.0,4,233.81,2011-03-18 12:26:00,2011-07-01 13:07:00,105,58.4525
15484.0,4,3478.15,2011-09-22 13:31:00,2011-12-08 15:03:00,77,869.5375
15485.0,3,2575.0,2010-12-01 13:23:00,2011-11-09 14:31:00,343,858.3333333333334
15488.0,1,76.32000000000001,2011-09-08 10:11:00,2011-09-08 10:11:00,0,76.32000000000001
15489.0,3,1134.28,2011-05-12 12:54:00,2011-11-17 08:53:00,188,378.0933333333333
15491.0,6,2967.44,2011-04-18 10:04:00,2011-09-05 15:56:00,140,494.5733333333333
15492.0,2,659.46,2011-09-26 14:02:00,2011-11-11 14:53:00,46,329.73
15493.0,5,1981.8500000000001,2011-03-14 11:44:00,2011-11-07 12:04:00,238,396.37
15494.0,2,1299.23,2011-08-10 15:29:00,2011-11-18 14:51:00,99,649.615
15497.0,2,936.6,2011-01-24 10:01:00,2011-11-22 11:51:00,302,468.3
15498.0,27,13228.6,2010-12-08 12:29:00,2011-12-07 12:48:00,364,489.94814814814816
15500.0,4,995.96,2011-09-19 13:47:00,2011-12-01 13:47:00,73,248.99
15502.0,9,5955.2300000000005,2010-12-05 15:40:00,2011-11-24 12:48:00,353,661.6922222222223
15503.0,1,147.09,2010-12-12 10:57:00,2010-12-12 10:57:00,0,147.09
15504.0,1,52.83,2011-09-19 13:45:00,2011-09-19 13:45:00,0,52.83
15505.0,5,3610.96,2011-07-07 13:33:00,2011-10-18 07:56:00,102,722.192
15506.0,3,979.26,2011-07-24 11:45:00,2011-11-17 12:11:00,116,326.42
15507.0,1,492.36,2011-06-21 11:19:00,2011-06-21 11:19:00,0,492.36
15508.0,6,1000.27,2011-04-18 15:31:00,2011-06-03 15:43:00,46,166.71166666666667
15511.0,5,909.23,2011-09-15 15:05:00,2011-11-28 09:43:00,73,181.846
15512.0,2,121.0,2010-12-15 12:01:00,2011-07-07 10:20:00,203,60.5
15513.0,18,13948.48,2010-12-01 11:22:00,2011-11-06 14:36:00,340,774.9155555555556
15514.0,11,3391.6200000000003,2010-12-10 13:50:00,2011-11-27 14:40:00,352,308.32909090909095
15516.0,3,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,1,20.81
15517.0,1,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,0,267.03
15518.0,8,1942.45,2011-01-11 12:55:00,2011-10-06 13:05:00,268,242.80625
15520.0,1,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,0,343.5
15521.0,8,2687.35,2011-03-30 09:15:00,2011-10-30 13:42:00,214,335.91875
15522.0,2,398.84,2011-09-13 12:26:00,2011-11-07 11:26:00,54,199.42
15523.0,1,412.01000000000005,2011-09-16 16:29:00,2011-09-16 16:29:00,0,412.01000000000005
15525.0,3,825.92,2010-12-01 13:17:00,2011-12-07 14:43:00,371,275.3066666666667
15526.0,2,148.44,2011-11-06 15:01:00,2011-11-06 15:04:00,0,74.22
15527.0,8,2429.78,2010-12-20 14:15:00,2011-11-21 12:17:00,335,303.7225
15528.0,1,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,0,229.33
15529.0,11,3995.23,2010-12-08 12:24:00,2011-11-17 11:29:00,343,363.20272727272726
15530.0,4,1502.3500000000001,2011-04-07 11:16:00,2011-11-18 12:25:00,225,375.58750000000003
15531.0,2,2007.44,2011-11-09 17:47:00,2011-12-01 18:43:00,22,1003.72
15532.0,4,1526.08,2010-12-16 16:45:00,2011-11-14 14:51:00,332,381.52
15533.0,3,771.67,2011-09-11 15:41:00,2011-11-20 15:35:00,69,257.2233333333333
15535.0,4,536.4,2011-01-16 12:35:00,2011-06-19 16:02:00,154,134.1
15537.0,1,93.97,2011-06-29 13:10:00,2011-06-29 13:10:00,0,93.97
15539.0,1,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,0,538.46
15540.0,1,213.3,2011-11-28 13:51:00,2011-11-28 13:51:00,0,213.3
15541.0,1,85.13000000000001,2011-08-17 14:58:00,2011-08-17 14:58:00,0,85.13000000000001
15543.0,1,127.86,2011-02-24 15:26:00,2011-02-24 15:26:00,0,127.86
15544.0,9,3546.71,2010-12-02 12:47:00,2011-11-30 16:43:00,363,394.0788888888889
15545.0,2,292.71999999999997,2010-12-03 17:28:00,2011-10-16 13:24:00,316,146.35999999999999
15547.0,14,4713.34,2010-12-12 13:26:00,2011-12-02 12:52:00,354,336.6671428571429
15549.0,3,1645.41,2011-01-27 15:38:00,2011-09-23 16:22:00,239,548.47
15550.0,4,575.63,2011-02-11 12:49:00,2011-12-05 15:38:00,297,143.9075
15551.0,1,436.06,2011-11-03 12:37:00,2011-11-03 12:37:00,0,436.06
15552.0,1,90.12,2011-05-06 14:47:00,2011-05-06 14:47:00,0,90.12
15553.0,1,437.23,2011-10-10 14:02:00,2011-10-10 14:02:00,0,437.23
15554.0,1,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,0,217.2
15555.0,16,4695.07,2010-12-05 14:45:00,2011-11-27 16:19:00,357,293.441875
15556.0,1,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,0,279.77
15557.0,1,473.65000000000003,2011-11-11 12:46:00,2011-11-11 12:46:00,0,473.65000000000003
15561.0,4,800.5899999999999,2011-05-08 11:38:00,2011-11-28 11:07:00,203,200.14749999999998
15562.0,1,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,0,134.55
15563.0,4,1400.44,2010-12-16 11:27:00,2011-11-17 14:50:00,336,350.11
15565.0,2,173.16000000000003,2011-09-30 10:44:00,2011-10-20 14:33:00,20,86.58000000000001
15567.0,1,186.01,2011-11-21 10:48:00,2011-11-21 10:48:00,0,186.01
15568.0,3,724.39,2011-09-27 14:37:00,2011-12-07 11:27:00,70,241.46333333333334
15569.0,5,1375.71,2011-01-11 13:26:00,2011-08-28 10:15:00,228,275.142
15570.0,12,4082.77,2010-12-05 12:57:00,2011-12-02 14:47:00,362,340.23083333333335
15571.0,4,650.4300000000001,2011-09-22 13:15:00,2011-11-28 10:02:00,66,162.60750000000002
15572.0,7,2341.21,2011-03-06 14:44:00,2011-12-05 10:09:00,273,334.4585714285714
15573.0,2,607.45,2011-09-15 12:16:00,2011-11-08 11:38:00,53,303.725
15574.0,4,702.25,2010-12-02 15:46:00,2011-06-15 12:01:00,194,175.5625
15576.0,1,940.67,2011-11-02 12:03:00,2011-11-02 12:03:00,0,940.67
15577.0,3,258.88,2011-02-07 13:32:00,2011-07-11 17:03:00,154,86.29333333333334
15578.0,1,127.1,2011-06-30 13:03:00,2011-06-30 13:03:00,0,127.1
15579.0,2,348.6,2011-01-30 12:09:00,2011-10-02 12:45:00,245,174.3
15581.0,10,721.63,2010-12-08 14:38:00,2011-07-06 14:04:00,209,72.163
15582.0,3,682.9100000000001,2011-05-03 13:36:00,2011-11-15 09:55:00,195,227.63666666666668
15584.0,4,708.46,2011-06-30 16:39:00,2011-11-16 10:55:00,138,177.115
15585.0,1,455.3,2011-06-16 08:38:00,2011-06-16 08:38:00,0,455.3
15587.0,4,913.68,2010-12-23 09:59:00,2011-10-20 13:37:00,301,228.42
15589.0,3,456.58,2011-02-02 10:46:00,2011-03-29 09:54:00,54,152.19333333333333
15592.0,1,388.58,2011-10-24 08:59:00,2011-10-24 08:59:00,0,388.58
15593.0,1,199.8,2011-09-30 11:46:00,2011-09-30 11:46:00,0,199.8
15594.0,5,1771.78,2011-04-19 10:08:00,2011-11-24 08:53:00,218,354.356
15596.0,5,1406.59,2010-12-09 16:10:00,2011-08-31 10:55:00,264,281.318
15597.0,1,324.57,2011-11-04 13:26:00,2011-11-04 13:26:00,0,324.57
15598.0,1,240.68,2011-10-17 16:04:00,2011-10-17 16:04:00,0,240.68
15599.0,2,761.74,2011-05-19 13:05:00,2011-11-13 11:44:00,177,380.87
15601.0,14,6776.56,2010-12-02 10:39:00,2011-11-28 15:15:00,361,484.04
15602.0,9,1297.8700000000001,2010-12-06 15:35:00,2011-12-01 14:14:00,359,144.20777777777778
15603.0,1,48.480000000000004,2011-09-22 10:04:00,2011-09-22 10:04:00,0,48.480000000000004
15604.0,1,216.39000000000001,2011-10-18 14:47:00,2011-10-18 14:47:00,0,216.39000000000001
15605.0,5,1178.28,2010-12-01 13:38:00,2011-11-03 14:17:00,337,235.656
15606.0,9,2920.16,2011-01-19 12:07:00,2011-10-09 15:47:00,263,324.4622222222222
15607.0,1,104.76,2011-01-07 12:44:00,2011-01-07 12:44:00,0,104.76
15608.0,4,1093.68,2011-08-11 09:56:00,2011-11-11 13:20:00,92,273.42
15609.0,1,281.53000000000003,2011-06-08 13:00:00,2011-06-08 13:00:00,0,281.53000000000003
15610.0,1,112.46000000000001,2011-10-19 10:36:00,2011-10-19 10:36:00,0,112.46000000000001
15611.0,12,1576.45,2011-01-09 11:32:00,2011-11-30 12:36:00,325,131.37083333333334
15612.0,2,180.15,2011-10-09 12:49:00,2011-11-03 14:52:00,25,90.075
15615.0,23,10399.74,2010-12-15 16:21:00,2011-11-29 14:42:00,348,452.1626086956522
15618.0,4,776.851,2011-07-26 10:13:00,2011-11-07 08:34:00,103,194.21275
15619.0,1,336.4,2011-11-29 08:14:00,2011-11-29 08:14:00,0,336.4
15620.0,3,1523.23,2010-12-16 14:34:00,2011-10-14 12:41:00,301,507.74333333333334
15621.0,4,1293.03,2011-11-18 11:49:00,2011-12-05 14:01:00,17,323.2575
15622.0,9,3465.11,2011-03-02 13:42:00,2011-10-27 16:44:00,239,385.01222222222225
15623.0,1,301.03000000000003,2011-07-21 17:26:00,2011-07-21 17:26:00,0,301.03000000000003
15624.0,4,588.13,2011-03-28 13:32:00,2011-08-15 11:38:00,139,147.0325
15625.0,4,1534.26,2011-04-18 14:01:00,2011-08-28 10:21:00,131,383.565
15626.0,2,675.8,2011-01-14 10:10:00,2011-09-26 10:03:00,254,337.9
15628.0,9,2870.2400000000002,2010-12-08 09:51:00,2011-12-05 10:24:00,362,318.91555555555556
15630.0,2,1186.35,2011-05-19 10:16:00,2011-10-25 15:36:00,159,593.175
15632.0,8,3285.31,2011-03-10 08:29:00,2011-11-24 09:51:00,259,410.66375
15634.0,1,243.55,2011-11-22 16:28:00,2011-11-22 16:28:00,0,243.55
15636.0,2,724.76,2011-03-02 14:50:00,2011-09-11 11:17:00,192,362.38
15637.0,1,223.36,2011-10-18 08:28:00,2011-10-18 08:28:00,0,223.36
15639.0,1,391.42,2011-07-28 14:30:00,2011-07-28 14:30:00,0,391.42
15640.0,15,11970.86,2010-12-02 15:40:00,2011-12-05 14:35:00,367,798.0573333333334
15641.0,4,1887.2,2010-12-15 14:45:00,2011-08-26 14:04:00,253,471.8
15643.0,3,596.2,2011-03-02 14:34:00,2011-06-01 07:38:00,90,198.73333333333335
15644.0,4,813.0,2011-03-23 15:37:00,2011-06-26 14:54:00,94,203.25
15645.0,1,612.01,2011-11-21 11:55:00,2011-11-21 11:55:00,0,612.01
15646.0,3,447.64000000000004,2010-12-02 16:59:00,2011-07-05 09:53:00,214,149.21333333333334
15648.0,2,657.35,2011-03-17 18:59:00,2011-05-19 15:53:00,62,328.675
15649.0,2,816.0,2010-12-07 10:06:00,2011-01-07 13:34:00,31,408.0
15651.0,3,646.3,2011-03-24 08:56:00,2011-11-03 08:41:00,223,215.4333333333333
15652.0,1,337.74,2011-09-09 14:22:00,2011-09-09 14:22:00,0,337.74
15653.0,1,48.0,2011-08-16 09:50:00,2011-08-16 09:50:00,0,48.0
15654.0,2,907.53,2011-11-13 15:15:00,2011-11-30 13:08:00,16,453.765
15655.0,1,560.6700000000001,2011-04-10 15:25:00,2011-04-10 15:25:00,0,560.6700000000001
15656.0,4,748.5,2011-02-28 15:32:00,2011-10-25 14:56:00,238,187.125
15657.0,1,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,0,30.0
15658.0,5,1004.1500000000001,2010-12-02 10:53:00,2011-06-02 15:22:00,182,200.83
15659.0,1,306.45,2011-10-27 09:23:00,2011-10-27 09:23:00,0,306.45
15660.0,9,1600.86,2010-12-09 09:49:00,2011-11-14 16:58:00,340,177.87333333333333
15661.0,2,309.8,2011-01-05 12:32:00,2011-01-26 13:56:00,21,154.9
15663.0,1,138.14,2011-08-25 15:50:00,2011-08-25 15:50:00,0,138.14
15664.0,1,386.43,2011-10-20 10:57:00,2011-10-20 10:57:00,0,386.43
15665.0,2,2217.06,2011-04-10 15:09:00,2011-06-24 14:57:00,74,1108.53
15667.0,1,301.32000000000005,2011-10-31 10:56:00,2011-10-31 10:56:00,0,301.32000000000005
15668.0,1,76.32000000000001,2011-05-06 10:39:00,2011-05-06 10:39:00,0,76.32000000000001
15669.0,4,684.34,2011-03-21 09:13:00,2011-10-30 16:03:00,223,171.085
15670.0,1,173.05,2011-02-16 10:50:00,2011-02-16 10:50:00,0,173.05
15671.0,7,2585.37,2011-03-14 09:37:00,2011-11-21 12:43:00,252,369.3385714285714
15673.0,4,2847.12,2011-01-16 16:25:00,2011-09-12 16:12:00,238,711.78
15674.0,4,2111.89,2011-03-30 09:19:00,2011-09-27 15:17:00,181,527.9725
15675.0,3,306.74,2011-03-04 14:21:00,2011-09-19 13:48:00,198,102.24666666666667
15676.0,3,3348.21,2011-03-01 10:19:00,2011-11-21 12:40:00,265,1116.07
15677.0,1,657.23,2011-10-21 15:36:00,2011-10-21 15:36:00,0,657.23
15678.0,1,352.7,2011-10-18 09:25:00,2011-10-18 09:25:00,0,352.7
15679.0,4,781.28,2011-06-10 08:24:00,2011-11-15 16:19:00,158,195.32
15680.0,3,1333.68,2010-12-08 14:43:00,2011-11-30 13:46:00,356,444.56
15681.0,5,1426.16,2011-03-04 13:46:00,2011-11-14 16:30:00,255,285.232
15683.0,1,193.75,2011-08-14 12:56:00,2011-08-14 12:56:00,0,193.75
15687.0,9,2993.1,2011-01-13 15:13:00,2011-12-01 08:33:00,321,332.56666666666666
15689.0,2,254.1,2010-12-13 09:57:00,2011-08-12 09:37:00,241,127.05
15690.0,2,239.76,2011-08-31 11:40:00,2011-12-05 15:59:00,96,119.88
15691.0,1,136.8,2011-04-01 15:13:00,2011-04-01 15:13:00,0,136.8
15692.0,1,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,0,191.04
15694.0,13,6326.16,2010-12-02 07:49:00,2011-12-09 09:44:00,372,486.6276923076923
15695.0,2,409.98,2011-03-18 08:31:00,2011-03-18 08:32:00,0,204.99
15696.0,8,2676.51,2011-01-17 11:24:00,2011-11-06 14:02:00,293,334.56375
15699.0,1,279.7,2011-11-22 08:26:00,2011-11-22 08:26:00,0,279.7
15700.0,2,679.73,2011-06-19 15:36:00,2011-06-20 16:53:00,1,339.865
15701.0,4,1512.19,2011-08-21 12:36:00,2011-12-07 14:39:00,108,378.0475
15703.0,1,211.5,2011-03-20 10:51:00,2011-03-20 10:51:00,0,211.5
15704.0,4,2293.62,2011-05-08 12:42:00,2011-07-22 13:35:00,75,573.405
15705.0,1,143.1,2011-05-22 15:37:00,2011-05-22 15:37:00,0,143.1
15706.0,4,1060.56,2011-08-15 14:32:00,2011-10-07 10:09:00,52,265.14
15707.0,4,945.58,2011-09-14 14:19:00,2011-11-04 14:35:00,51,236.395
15708.0,7,3364.2400000000002,2010-12-05 11:12:00,2011-10-30 10:54:00,328,480.6057142857143
15709.0,1,133.25,2011-03-01 10:38:00,2011-03-01 10:38:00,0,133.25
15712.0,5,1072.3600000000001,2011-02-25 11:32:00,2011-11-30 14:09:00,278,214.47200000000004
15713.0,2,356.7,2010-12-08 15:16:00,2011-07-19 13:34:00,222,178.35
15714.0,2,330.88,2011-09-23 11:25:00,2011-11-28 11:26:00,66,165.44
15716.0,4,1118.81,2010-12-05 12:26:00,2011-07-17 11:59:00,223,279.7025
15717.0,1,150.3,2011-04-19 13:21:00,2011-04-19 13:21:00,0,150.3
15719.0,13,5045.61,2011-01-06 12:31:00,2011-11-07 12:29:00,304,388.1238461538461
15720.0,1,581.78,2011-11-15 14:48:00,2011-11-15 14:48:00,0,581.78
15721.0,1,507.08000000000004,2011-11-28 12:14:00,2011-11-28 12:14:00,0,507.08000000000004
15722.0,5,1991.5600000000002,2011-02-22 12:24:00,2011-11-04 11:43:00,254,398.312
15723.0,1,203.10000000000002,2010-12-10 11:12:00,2010-12-10 11:12:00,0,203.10000000000002
15724.0,2,218.25,2011-02-28 10:40:00,2011-05-22 14:40:00,83,109.125
15725.0,1,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,0,415.25
15727.0,7,4678.96,2010-12-15 15:47:00,2011-11-23 12:36:00,342,668.4228571428572
15729.0,1,85.0,2011-05-11 12:36:00,2011-05-11 12:36:00,0,85.0
15730.0,3,1120.88,2011-05-17 12:43:00,2011-10-05 12:31:00,140,373.6266666666667
15732.0,2,294.12,2010-12-02 15:00:00,2011-05-11 14:24:00,159,147.06
15733.0,1,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,0,162.3
15734.0,2,1339.45,2011-05-23 14:59:00,2011-08-17 10:50:00,85,669.725
15737.0,8,1173.17,2011-04-11 10:01:00,2011-11-25 11:21:00,228,146.64625
15738.0,16,4778.52,2010-12-02 12:50:00,2011-11-21 08:26:00,353,298.6575
15739.0,1,343.52,2011-10-04 13:42:00,2011-10-04 13:42:00,0,343.52
15740.0,1,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,0,154.88
15743.0,4,784.46,2011-06-08 10:14:00,2011-11-23 17:19:00,168,196.115
15744.0,1,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,0,34.8
15745.0,4,1094.5900000000001,2011-04-17 13:04:00,2011-11-20 13:45:00,217,273.64750000000004
15746.0,1,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,0,196.88
15747.0,3,974.04,2011-06-20 11:30:00,2011-11-27 12:26:00,160,324.68
15748.0,1,149.31,2011-10-30 12:51:00,2011-10-30 12:51:00,0,149.31
15750.0,8,2465.48,2010-12-08 10:36:00,2011-12-07 12:34:00,364,308.185
15752.0,7,2617.43,2010-12-02 09:43:00,2011-10-31 11:37:00,333,373.9185714285714
15754.0,3,458.57,2011-04-07 12:24:00,2011-10-19 14:40:00,195,152.85666666666665
15755.0,6,2364.25,2011-02-18 11:53:00,2011-11-29 14:57:00,284,394.0416666666667
15756.0,4,532.96,2011-04-04 14:00:00,2011-10-09 13:30:00,187,133.24
15757.0,2,714.42,2011-05-06 11:40:00,2011-10-05 12:14:00,152,357.21
15758.0,1,205.25,2011-11-15 10:48:00,2011-11-15 10:48:00,0,205.25
15759.0,3,253.04000000000002,2010-12-16 15:29:00,2011-05-05 15:13:00,139,84.34666666666668
15762.0,2,549.85,2011-09-23 15:17:00,2011-10-05 16:15:00,12,274.925
15763.0,2,991.0699999999999,2011-09-23 12:10:00,2011-11-08 09:44:00,45,495.53499999999997
15764.0,6,3101.2200000000003,2011-03-08 09:23:00,2011-09-12 17:58:00,188,516.87
15766.0,1,315.06,2011-10-06 17:03:00,2011-10-06 17:03:00,0,315.06
15768.0,3,371.83,2011-04-28 09:20:00,2011-08-16 10:48:00,110,123.94333333333333
15769.0,16,7122.72,2010-12-03 15:16:00,2011-12-02 13:52:00,363,445.17
15773.0,1,147.52,2011-12-04 12:48:00,2011-12-04 12:48:00,0,147.52
15774.0,1,270.8,2011-10-02 12:04:00,2011-10-02 12:04:00,0,270.8
15775.0,1,104.9,2011-04-08 12:56:00,2011-04-08 12:56:00,0,104.9
15776.0,1,241.62,2011-07-29 13:46:00,2011-07-29 13:46:00,0,241.62
15777.0,4,1047.1100000000001,2010-12-13 16:38:00,2011-04-12 16:43:00,120,261.77750000000003
15780.0,3,475.28000000000003,2010-12-17 11:43:00,2011-06-09 12:01:00,174,158.42666666666668
15781.0,3,345.46000000000004,2011-02-07 09:15:00,2011-11-14 14:57:00,280,115.15333333333335
15782.0,3,2198.12,2011-09-11 14:29:00,2011-11-30 10:49:00,79,732.7066666666666
15783.0,1,246.3,2011-11-29 09:50:00,2011-11-29 09:50:00,0,246.3
15785.0,5,2249.07,2011-02-17 14:17:00,2011-11-07 11:33:00,262,449.814
15786.0,3,4898.9,2011-08-17 13:33:00,2011-10-24 14:13:00,68,1632.9666666666665
15787.0,3,948.05,2011-10-09 13:11:00,2011-11-13 14:55:00,35,316.01666666666665
15789.0,1,351.3,2010-12-16 14:35:00,2010-12-16 14:35:00,0,351.3
15790.0,1,220.85,2011-11-29 14:53:00,2011-11-29 14:53:00,0,220.85
15791.0,2,1612.69,2011-05-19 15:15:00,2011-10-27 10:14:00,160,806.345
15793.0,3,948.96,2011-03-16 10:45:00,2011-11-25 09:31:00,253,316.32
15795.0,1,559.16,2011-07-13 10:43:00,2011-07-13 10:43:00,0,559.16
15796.0,8,2711.56,2011-02-10 15:40:00,2011-12-08 19:55:00,301,338.945
15797.0,1,1228.8000000000002,2011-02-08 10:17:00,2011-02-08 10:17:00,0,1228.8000000000002
15799.0,3,884.14,2011-01-09 15:13:00,2011-09-25 12:46:00,258,294.7133333333333
15800.0,2,699.08,2011-04-07 12:39:00,2011-08-24 14:23:00,139,349.54
15801.0,3,1063.95,2011-08-22 09:53:00,2011-10-24 13:52:00,63,354.65000000000003
15803.0,1,415.82000000000005,2011-10-19 14:56:00,2011-10-19 14:56:00,0,415.82000000000005
15804.0,13,3922.4900000000002,2011-05-25 10:12:00,2011-12-09 12:31:00,198,301.73
15805.0,17,5477.63,2010-12-10 09:33:00,2011-11-16 16:32:00,341,322.21352941176474
15806.0,3,784.58,2011-03-08 09:24:00,2011-10-24 14:35:00,230,261.5266666666667
15807.0,3,903.9,2011-09-23 14:43:00,2011-10-20 14:10:00,26,301.3
15808.0,4,3734.9700000000003,2010-12-05 13:05:00,2011-02-06 14:33:00,63,933.7425000000001
15809.0,5,515.77,2011-02-10 11:16:00,2011-11-03 16:40:00,266,103.154
15810.0,4,1307.23,2011-02-16 09:11:00,2011-09-22 09:38:00,218,326.8075
15811.0,6,2218.62,2010-12-09 15:29:00,2011-11-17 15:31:00,343,369.77
15812.0,5,1611.3300000000002,2011-01-26 12:12:00,2011-08-24 14:19:00,210,322.266
15813.0,2,1303.9099999999999,2011-04-14 09:09:00,2011-05-16 08:13:00,31,651.9549999999999
15814.0,4,1909.38,2011-10-20 09:04:00,2011-11-23 08:17:00,33,477.345
15815.0,5,1742.52,2011-03-25 08:43:00,2011-10-07 12:42:00,196,348.504
15819.0,4,1905.45,2011-03-08 09:45:00,2011-10-21 14:50:00,227,476.3625
15820.0,1,206.98,2011-01-24 12:00:00,2011-01-24 12:00:00,0,206.98
15821.0,2,554.01,2011-10-09 13:28:00,2011-10-26 15:48:00,17,277.005
15822.0,2,885.47,2010-12-15 13:38:00,2011-12-06 14:50:00,356,442.735
15825.0,1,282.94,2011-06-20 13:27:00,2011-06-20 13:27:00,0,282.94
15826.0,3,1654.31,2011-05-13 10:44:00,2011-10-14 16:05:00,154,551.4366666666666
15827.0,14,1836.09,2010-12-02 13:06:00,2011-09-27 15:35:00,299,131.1492857142857
15829.0,2,636.14,2011-07-22 10:23:00,2011-09-01 16:45:00,41,318.07
15830.0,1,576.0,2011-11-02 10:40:00,2011-11-02 10:40:00,0,576.0
15831.0,3,717.2,2011-01-19 14:52:00,2011-10-12 13:14:00,265,239.0666666666667
15832.0,1,836.79,2011-03-30 15:29:00,2011-03-30 15:29:00,0,836.79
15834.0,3,1932.9,2011-03-07 17:52:00,2011-09-30 14:41:00,206,644.3000000000001
15835.0,4,903.24,2011-01-13 10:35:00,2011-10-26 15:47:00,286,225.81
15836.0,1,112.37,2011-10-20 17:13:00,2011-10-20 17:13:00,0,112.37
15837.0,1,391.98,2011-10-06 09:01:00,2011-10-06 09:01:00,0,391.98
15838.0,19,16992.88,2010-12-07 11:26:00,2011-11-28 14:00:00,356,894.3621052631579
