Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
13764.0,71,3,1521.76,3,1,4,8,Others
13767.0,2,37,15389.960000000001,1,1,5,7,At Risk
13769.0,2,10,2728.71,1,1,5,7,At Risk
13771.0,64,4,2634.45,3,1,5,9,Others
13772.0,34,3,1115.18,3,1,4,8,Others
13774.0,82,1,345.0,4,1,2,7,New Customers
13777.0,1,29,12627.52,1,1,5,7,At Risk
13778.0,103,1,178.7,4,1,1,6,New Customers
13780.0,7,2,257.26,1,1,2,4,At Risk
13781.0,251,1,127.84,5,1,1,7,New Customers
13782.0,13,6,912.0,1,1,4,6,At Risk
13784.0,10,8,1935.75,1,1,5,7,At Risk
13786.0,367,1,230.4,5,1,1,7,New Customers
13787.0,76,2,309.04,4,1,2,7,New Customers
13790.0,4,1,348.79999999999995,1,1,2,4,At Risk
13791.0,128,2,1226.0,4,1,4,9,Promising
13792.0,66,2,195.55,3,1,1,5,About to Sleep
13798.0,1,55,31591.87,1,2,5,8,At Risk
13799.0,117,2,688.86,4,1,3,8,Promising
13800.0,310,1,526.4200000000001,5,1,3,9,Promising
13801.0,67,1,324.8,3,1,2,6,About to Sleep
13802.0,139,3,4057.42,4,1,5,10,Promising
13803.0,255,1,277.07,5,1,2,8,New Customers
13804.0,31,7,2601.89,2,1,5,8,At Risk
13805.0,52,2,563.0,3,1,3,7,Others
13806.0,64,1,256.38,3,1,2,6,About to Sleep
13807.0,367,1,112.6,5,1,1,7,New Customers
13808.0,6,5,1687.76,1,1,4,6,At Risk
13809.0,305,1,155.05,5,1,1,7,New Customers
13810.0,29,2,725.8100000000001,2,1,3,6,At Risk
13811.0,184,2,519.75,5,1,3,9,Promising
13812.0,42,3,485.0,3,1,3,7,Others
13813.0,40,4,1168.8600000000001,3,1,4,8,Others
13814.0,92,2,1477.42,4,1,4,9,Promising
13815.0,22,4,3487.08,2,1,5,8,At Risk
13816.0,24,2,459.72,2,1,3,6,At Risk
13817.0,29,2,328.98,2,1,2,5,About to Sleep
13819.0,302,3,1140.35,5,1,4,10,Promising
13821.0,145,2,385.64,4,1,2,7,New Customers
13822.0,6,2,615.35,1,1,3,5,At Risk
13823.0,19,2,957.66,2,1,4,7,At Risk
13824.0,33,5,1698.94,2,1,4,7,At Risk
13826.0,176,1,189.5,4,1,1,6,New Customers
13827.0,58,3,378.15,3,1,2,6,About to Sleep
13828.0,22,1,209.49,2,1,1,4,About to Sleep
13831.0,16,6,1876.59,2,1,4,7,At Risk
13832.0,19,1,52.2,2,1,1,4,About to Sleep
13833.0,159,1,384.8,4,1,2,7,New Customers
13835.0,25,4,817.62,2,1,3,6,At Risk
13837.0,212,2,271.24,5,1,2,8,New Customers
13838.0,6,4,691.73,1,1,3,5,At Risk
13841.0,253,1,85.0,5,1,1,7,New Customers
13842.0,59,9,3228.07,3,1,5,9,Others
13844.0,11,1,361.62,1,1,2,4,At Risk
13845.0,65,1,312.98,3,1,2,6,About to Sleep
13846.0,25,3,848.4100000000001,2,1,3,6,At Risk
13848.0,298,1,135.0,5,1,1,7,New Customers
13849.0,52,2,1537.95,3,1,4,8,Others
13850.0,129,1,1595.48,4,1,4,9,Promising
13851.0,96,3,1763.46,4,1,4,9,Promising
13853.0,57,1,1090.1399999999999,3,1,4,8,Others
13854.0,9,25,8109.5199999999995,1,1,5,7,At Risk
13856.0,169,3,294.9,4,1,2,7,New Customers
13858.0,57,1,216.17000000000002,3,1,1,5,About to Sleep
13859.0,326,1,201.16,5,1,1,7,New Customers
13860.0,1,5,1245.9,1,1,4,6,At Risk
13862.0,18,8,2209.36,2,1,5,8,At Risk
13863.0,248,1,305.78,5,1,2,8,New Customers
13865.0,58,4,501.56,3,1,3,7,Others
13866.0,74,1,145.67,4,1,1,6,New Customers
13867.0,31,3,1015.29,2,1,4,7,At Risk
13868.0,39,1,507.54,3,1,3,7,Others
13869.0,123,4,3104.9500000000003,4,1,5,10,Promising
13870.0,2,8,2737.04,1,1,5,7,At Risk
13871.0,23,13,6403.25,2,1,5,8,At Risk
13873.0,120,3,389.6,4,1,2,7,New Customers
13874.0,358,1,361.7,5,1,2,8,New Customers
13875.0,54,5,1786.79,3,1,4,8,Others
13876.0,64,1,122.7,3,1,1,5,About to Sleep
13877.0,86,1,117.24,4,1,1,6,New Customers
13878.0,55,1,1247.63,3,1,4,8,Others
13880.0,21,13,3185.87,2,1,5,8,At Risk
13881.0,4,19,12198.880000000001,1,1,5,7,At Risk
13882.0,3,5,1081.28,1,1,4,6,At Risk
13883.0,11,5,2640.58,1,1,5,7,At Risk
13884.0,7,5,787.6,1,1,3,5,At Risk
13885.0,189,2,506.8,5,1,3,9,Promising
13886.0,71,1,243.56,3,1,2,6,About to Sleep
13887.0,204,1,349.55,5,1,2,8,New Customers
13888.0,120,2,605.63,4,1,3,8,Promising
13889.0,93,1,416.90000000000003,4,1,2,7,New Customers
13890.0,1,10,1883.81,1,1,4,6,At Risk
13892.0,27,4,518.13,2,1,3,6,At Risk
13893.0,298,1,821.1,5,1,3,9,Promising
13894.0,24,3,564.62,2,1,3,6,At Risk
13895.0,28,4,2593.07,2,1,5,8,At Risk
13897.0,50,1,311.16,3,1,2,6,About to Sleep
13898.0,326,1,155.93,5,1,1,7,New Customers
13899.0,16,2,388.52,2,1,2,5,About to Sleep
13900.0,183,3,740.95,5,1,3,9,Promising
13901.0,72,5,2762.35,4,1,5,10,Promising
13904.0,37,2,332.64,3,1,2,6,About to Sleep
13908.0,80,4,2319.55,4,1,5,10,Promising
13911.0,57,9,2288.11,3,1,5,9,Others
13914.0,12,2,626.45,1,1,3,5,At Risk
13917.0,50,2,272.04,3,1,2,6,About to Sleep
13918.0,50,2,828.84,3,1,3,7,Others
13919.0,59,2,331.86,3,1,2,6,About to Sleep
13922.0,352,1,172.25,5,1,1,7,New Customers
13923.0,54,1,351.13,3,1,2,6,About to Sleep
13924.0,2,6,1804.95,1,1,4,6,At Risk
13925.0,93,4,593.5,4,1,3,8,Promising
13926.0,23,1,183.9,2,1,1,4,About to Sleep
13927.0,75,1,348.99,4,1,2,7,New Customers
13928.0,11,4,464.57,1,1,3,5,At Risk
13929.0,169,2,842.65,4,1,3,8,Promising
13930.0,58,2,337.34,3,1,2,6,About to Sleep
13931.0,96,2,1237.53,4,1,4,9,Promising
13932.0,295,1,307.4,5,1,2,8,New Customers
13933.0,109,2,608.79,4,1,3,8,Promising
13934.0,264,1,922.1,5,1,4,10,Promising
13936.0,180,1,376.58,5,1,2,8,New Customers
13937.0,169,1,158.85,4,1,1,6,New Customers
13938.0,35,1,71.66,3,1,1,5,About to Sleep
13939.0,23,3,568.55,2,1,3,6,At Risk
13940.0,17,4,839.14,2,1,3,6,At Risk
13941.0,22,5,4187.08,2,1,5,8,At Risk
13946.0,79,3,496.05,4,1,3,8,Promising
13947.0,65,1,90.60000000000001,3,1,1,5,About to Sleep
13948.0,361,1,102.0,5,1,1,7,New Customers
13949.0,3,6,2427.32,1,1,5,7,At Risk
13950.0,11,4,628.36,1,1,3,5,At Risk
13951.0,176,3,674.45,4,1,3,8,Promising
13952.0,218,2,3217.1710000000003,5,1,5,11,Promising
13953.0,7,2,265.68,1,1,2,4,At Risk
13954.0,2,2,340.22,1,1,2,4,At Risk
13955.0,154,2,322.96,4,1,2,7,New Customers
13956.0,5,5,996.47,1,1,4,6,At Risk
13959.0,79,3,598.2,4,1,3,8,Promising
13960.0,21,2,230.22,2,1,1,4,About to Sleep
13962.0,22,2,147.6,2,1,1,4,About to Sleep
13963.0,308,4,664.54,5,1,3,9,Promising
13967.0,146,1,80.7,4,1,1,6,New Customers
13969.0,7,18,8758.99,1,1,5,7,At Risk
13971.0,19,8,2758.26,2,1,5,8,At Risk
13972.0,71,2,190.25,3,1,1,5,About to Sleep
13973.0,287,1,264.7,5,1,2,8,New Customers
13974.0,49,1,413.59000000000003,3,1,2,6,About to Sleep
13975.0,31,6,2526.28,2,1,5,8,At Risk
13976.0,207,1,357.98,5,1,2,8,New Customers
13978.0,15,2,196.79,2,1,1,4,About to Sleep
13979.0,73,1,869.87,4,1,3,8,Promising
13980.0,60,1,200.14,3,1,1,5,About to Sleep
13982.0,39,4,1871.81,3,1,4,8,Others
13983.0,30,10,1733.43,2,1,4,7,At Risk
13984.0,27,4,488.03,2,1,3,6,At Risk
13985.0,4,15,7028.2300000000005,1,1,5,7,At Risk
13986.0,17,1,239.82,2,1,2,5,About to Sleep
13988.0,20,6,4051.06,2,1,5,8,At Risk
13989.0,66,2,1029.92,3,1,4,8,Others
13990.0,213,1,311.3,5,1,2,8,New Customers
13991.0,12,6,855.97,1,1,3,5,At Risk
13992.0,30,1,76.8,2,1,1,4,About to Sleep
13993.0,43,9,3277.66,3,1,5,9,Others
13994.0,4,6,2313.14,1,1,5,7,At Risk
13995.0,15,5,1393.69,2,1,4,7,At Risk
13999.0,10,12,3901.81,1,1,5,7,At Risk
14000.0,211,1,500.3,5,1,3,9,Promising
14001.0,46,3,2043.0800000000002,3,1,5,9,Others
14002.0,134,2,512.78,4,1,3,8,Promising
14004.0,43,7,4582.64,3,1,5,9,Others
14005.0,10,5,2773.92,1,1,5,7,At Risk
14006.0,116,3,946.24,4,1,4,9,Promising
14009.0,198,2,695.61,5,1,3,9,Promising
14012.0,278,1,328.8,5,1,2,8,New Customers
14013.0,110,3,473.02,4,1,3,8,Promising
14014.0,77,1,505.18,4,1,3,8,Promising
14015.0,53,1,917.34,3,1,4,8,Others
14016.0,162,4,4226.21,4,1,5,10,Promising
14019.0,47,3,1369.77,3,1,4,8,Others
14020.0,17,2,642.8,2,1,3,6,At Risk
14021.0,155,3,631.9,4,1,3,8,Promising
14022.0,225,1,440.0,5,1,2,8,New Customers
14023.0,7,2,584.07,1,1,3,5,At Risk
14024.0,122,2,327.7,4,1,2,7,New Customers
14027.0,61,1,104.82,3,1,1,5,About to Sleep
14029.0,63,2,467.66,3,1,3,7,Others
14030.0,18,8,1783.44,2,1,4,7,At Risk
14031.0,7,17,12308.78,1,1,5,7,At Risk
14032.0,2,11,2975.59,1,1,5,7,At Risk
14034.0,22,3,564.02,2,1,3,6,At Risk
14035.0,29,5,1413.02,2,1,4,7,At Risk
14036.0,285,1,626.65,5,1,3,9,Promising
14037.0,176,2,147.20000000000002,4,1,1,6,New Customers
14038.0,78,3,1560.38,4,1,4,9,Promising
14039.0,33,1,152.2,2,1,1,4,About to Sleep
14040.0,41,12,3614.92,3,1,5,9,Others
14041.0,266,1,141.41,5,1,1,7,New Customers
14044.0,27,4,602.87,2,1,3,6,At Risk
14045.0,109,2,1090.8,4,1,4,9,Promising
14046.0,284,1,154.99,5,1,1,7,New Customers
14047.0,9,5,1308.6100000000001,1,1,4,6,At Risk
14048.0,305,1,409.93,5,1,2,8,New Customers
14049.0,17,4,5514.97,2,1,5,8,At Risk
14050.0,32,2,746.36,2,1,3,6,At Risk
14051.0,1,23,15595.390000000001,1,1,5,7,At Risk
14052.0,20,1,225.35999999999999,2,1,1,4,About to Sleep
14053.0,124,2,260.25,4,1,2,7,New Customers
14054.0,65,1,92.46000000000001,3,1,1,5,About to Sleep
14055.0,106,1,725.6400000000001,4,1,3,8,Promising
14056.0,1,23,8214.65,1,1,5,7,At Risk
14057.0,24,16,5831.32,2,1,5,8,At Risk
14059.0,267,1,183.6,5,1,1,7,New Customers
14060.0,5,19,5895.62,1,1,5,7,At Risk
14062.0,10,12,10139.65,1,1,5,7,At Risk
14064.0,29,5,1042.7,2,1,4,7,At Risk
14066.0,267,1,152.55,5,1,1,7,New Customers
14067.0,64,2,355.75,3,1,2,6,About to Sleep
14068.0,320,1,265.85,5,1,2,8,New Customers
14071.0,4,8,1421.8700000000001,1,1,4,6,At Risk
14073.0,32,1,151.04,2,1,1,4,About to Sleep
14075.0,5,3,942.26,1,1,4,6,At Risk
14076.0,129,1,105.52,4,1,1,6,New Customers
14077.0,41,5,499.42,3,1,3,7,Others
14078.0,102,6,1049.37,4,1,4,9,Promising
14079.0,125,1,343.2,4,1,2,7,New Customers
14080.0,33,1,45.599999999999994,2,1,1,4,About to Sleep
14081.0,302,2,934.52,5,1,4,10,Promising
14082.0,365,1,182.25,5,1,1,7,New Customers
14083.0,4,9,1001.48,1,1,4,6,At Risk
14085.0,2,18,4398.69,1,1,5,7,At Risk
14087.0,3,1,194.42,1,1,1,3,Hibernating
14088.0,10,13,49368.61,1,1,5,7,At Risk
14089.0,57,1,161.0,3,1,1,5,About to Sleep
14090.0,325,1,76.32000000000001,5,1,1,7,New Customers
14092.0,8,14,4076.9100000000003,1,1,5,7,At Risk
14093.0,12,1,442.85,1,1,2,4,At Risk
14096.0,4,17,47835.37,1,1,5,7,At Risk
14098.0,37,1,147.35,3,1,1,5,About to Sleep
14099.0,16,11,3087.2200000000003,2,1,5,8,At Risk
14100.0,138,1,194.9,4,1,1,6,New Customers
14101.0,74,6,2885.99,4,1,5,10,Promising
14102.0,5,5,1360.28,1,1,4,6,At Risk
14104.0,166,1,77.36,4,1,1,6,New Customers
14105.0,239,1,1266.23,5,1,4,10,Promising
14107.0,52,7,2703.23,3,1,5,9,Others
14108.0,31,2,581.26,2,1,3,6,At Risk
14109.0,73,1,144.2,4,1,1,6,New Customers
14110.0,4,12,5683.15,1,1,5,7,At Risk
14111.0,14,4,598.65,1,1,3,5,At Risk
14112.0,23,7,2915.15,2,1,5,8,At Risk
14113.0,4,4,1840.42,1,1,4,6,At Risk
14114.0,274,2,284.83,5,1,2,8,New Customers
14116.0,20,5,1382.74,2,1,4,7,At Risk
14117.0,144,1,90.0,4,1,1,6,New Customers
14121.0,4,4,2713.5,1,1,5,7,At Risk
14124.0,84,1,118.08,4,1,1,6,New Customers
14125.0,11,3,2681.53,1,1,5,7,At Risk
14126.0,8,3,385.85,1,1,2,4,At Risk
14127.0,123,3,709.71,4,1,3,8,Promising
14128.0,61,2,637.5,3,1,3,7,Others
14129.0,2,5,1123.8600000000001,1,1,4,6,At Risk
14130.0,319,1,483.86,5,1,3,9,Promising
14132.0,2,11,3586.03,1,1,5,7,At Risk
14133.0,130,3,569.69,4,1,3,8,Promising
14135.0,2,15,4478.31,1,1,5,7,At Risk
14138.0,2,2,982.38,1,1,4,6,At Risk
14139.0,46,1,415.82,3,1,2,6,About to Sleep
14140.0,4,2,935.05,1,1,4,6,At Risk
14141.0,3,4,915.13,1,1,4,6,At Risk
14142.0,373,1,311.81,5,1,2,8,New Customers
14143.0,134,1,115.8,4,1,1,6,New Customers
14145.0,47,4,3742.2,3,1,5,9,Others
14146.0,9,5,4089.3,1,1,5,7,At Risk
14147.0,78,2,483.4,4,1,3,8,Promising
14148.0,234,1,157.2,5,1,1,7,New Customers
14149.0,221,1,446.62,5,1,2,8,New Customers
14150.0,36,2,658.64,3,1,3,7,Others
14152.0,75,2,621.29,4,1,3,8,Promising
14154.0,239,2,1150.62,5,1,4,10,Promising
14155.0,266,1,118.75,5,1,1,7,New Customers
14156.0,10,51,70571.29,1,1,5,7,At Risk
14157.0,20,2,432.88,2,1,2,5,About to Sleep
14158.0,40,1,507.65999999999997,3,1,3,7,Others
14159.0,20,11,4676.06,2,1,5,8,At Risk
14161.0,216,3,1110.52,5,1,4,10,Promising
14162.0,174,2,289.36,4,1,2,7,New Customers
14163.0,87,4,2314.11,4,1,5,10,Promising
14164.0,81,1,1273.77,4,1,4,9,Promising
14165.0,276,1,122.53999999999999,5,1,1,7,New Customers
14167.0,39,4,574.84,3,1,3,7,Others
14171.0,98,1,363.79,4,1,2,7,New Customers
14173.0,11,4,433.89,1,1,2,4,At Risk
14174.0,33,1,134.46,2,1,1,4,About to Sleep
14175.0,60,3,3069.75,3,1,5,9,Others
14176.0,297,4,576.9000000000001,5,1,3,9,Promising
14177.0,86,4,559.41,4,1,3,8,Promising
14178.0,9,7,1620.93,1,1,4,6,At Risk
14179.0,41,2,719.78,3,1,3,7,Others
14180.0,11,25,4170.67,1,1,5,7,At Risk
14184.0,67,1,452.89,3,1,2,6,About to Sleep
14185.0,331,1,32.65,5,1,1,7,New Customers
14188.0,31,6,2054.36,2,1,5,8,At Risk
14189.0,2,15,4636.8,1,1,5,7,At Risk
14191.0,2,13,4684.76,1,1,5,7,At Risk
14193.0,68,2,853.39,3,1,3,7,Others
14194.0,5,21,11246.37,1,1,5,7,At Risk
14195.0,202,2,375.2,5,1,2,8,New Customers
14196.0,107,1,335.52,4,1,2,7,New Customers
14198.0,18,4,681.45,2,1,3,6,At Risk
14199.0,218,1,185.39999999999998,5,1,1,7,New Customers
14201.0,60,7,747.44,3,1,3,7,Others
14204.0,2,1,161.03,1,1,1,3,Hibernating
14205.0,17,2,466.7,2,1,3,6,At Risk
14206.0,239,1,328.15999999999997,5,1,2,8,New Customers
14208.0,95,1,151.74,4,1,1,6,New Customers
14209.0,11,6,2033.53,1,1,5,7,At Risk
14210.0,106,6,1905.8400000000001,4,1,5,10,Promising
14211.0,53,9,2241.1,3,1,5,9,Others
14212.0,90,1,678.8,4,1,3,8,Promising
14214.0,31,5,970.48,2,1,4,7,At Risk
14215.0,12,6,1789.72,1,1,4,6,At Risk
14216.0,3,4,1799.3,1,1,4,6,At Risk
14217.0,2,17,1969.0800000000002,1,1,5,7,At Risk
14218.0,43,1,169.48000000000002,3,1,1,5,About to Sleep
14219.0,4,1,89.94,1,1,1,3,Hibernating
14220.0,247,2,632.4000000000001,5,1,3,9,Promising
14221.0,42,9,3354.3,3,1,5,9,Others
14222.0,177,1,683.17,4,1,3,8,Promising
14223.0,92,3,991.13,4,1,4,9,Promising
14224.0,110,4,959.37,4,1,4,9,Promising
14226.0,30,4,1872.69,2,1,4,7,At Risk
14227.0,26,10,3350.96,2,1,5,8,At Risk
14229.0,52,3,1547.2,3,1,4,8,Others
14231.0,184,3,845.8100000000001,5,1,3,9,Promising
14232.0,43,5,2048.07,3,1,5,9,Others
14233.0,49,4,1230.72,3,1,4,8,Others
14234.0,22,4,775.46,2,1,3,6,At Risk
14235.0,75,5,3144.86,4,1,5,10,Promising
14236.0,81,2,490.86,4,1,3,8,Promising
14237.0,373,1,127.10000000000001,5,1,1,7,New Customers
14238.0,326,1,146.85,5,1,1,7,New Customers
14239.0,43,11,2346.9500000000003,3,1,5,9,Others
14240.0,30,2,890.34,2,1,4,7,At Risk
14241.0,184,1,213.70000000000002,5,1,1,7,New Customers
14242.0,235,2,280.55,5,1,2,8,New Customers
14243.0,9,10,2588.77,1,1,5,7,At Risk
14245.0,220,2,1693.45,5,1,4,10,Promising
14246.0,111,3,1474.06,4,1,4,9,Promising
14247.0,278,1,136.77,5,1,1,7,New Customers
14248.0,318,1,302.58,5,1,2,8,New Customers
14250.0,7,3,1904.05,1,1,4,6,At Risk
14251.0,2,5,2879.7000000000003,1,1,5,7,At Risk
14256.0,260,2,969.0600000000001,5,1,4,10,Promising
14257.0,64,5,2814.17,3,1,5,9,Others
14258.0,9,9,11206.220000000001,1,1,5,7,At Risk
14259.0,142,1,120.0,4,1,1,6,New Customers
14261.0,51,2,1163.45,3,1,4,8,Others
14262.0,8,8,2618.23,1,1,5,7,At Risk
14264.0,155,2,333.97,4,1,2,7,New Customers
14265.0,109,2,496.28,4,1,3,8,Promising
14267.0,163,3,1516.24,4,1,4,9,Promising
14270.0,332,1,492.65000000000003,5,1,3,9,Promising
14271.0,226,1,112.32000000000001,5,1,1,7,New Customers
14272.0,74,2,437.96,4,1,2,7,New Customers
14273.0,51,4,559.97,3,1,3,7,Others
14276.0,99,3,1119.74,4,1,4,9,Promising
14277.0,15,3,4030.6,2,1,5,8,At Risk
14280.0,197,1,134.04,5,1,1,7,New Customers
14282.0,3,15,3729.34,1,1,5,7,At Risk
14284.0,31,2,595.25,2,1,3,6,At Risk
14285.0,21,4,1893.06,2,1,4,7,At Risk
14286.0,24,3,4628.75,2,1,5,8,At Risk
14287.0,8,2,159.35,1,1,1,3,Hibernating
14288.0,213,1,426.6,5,1,2,8,New Customers
14289.0,9,6,911.26,1,1,4,6,At Risk
14290.0,11,5,2274.7,1,1,5,7,At Risk
14291.0,2,11,3851.35,1,1,5,7,At Risk
14292.0,8,9,4838.03,1,1,5,7,At Risk
14293.0,3,4,1046.56,1,1,4,6,At Risk
14295.0,40,1,166.20000000000002,3,1,1,5,About to Sleep
14297.0,18,4,1305.33,2,1,4,7,At Risk
14298.0,8,42,47306.38,1,1,5,7,At Risk
14299.0,8,9,3814.09,1,1,5,7,At Risk
14300.0,19,1,43.2,2,1,1,4,About to Sleep
14301.0,117,1,575.34,4,1,3,8,Promising
14304.0,223,1,367.5,5,1,2,8,New Customers
14305.0,71,3,1843.96,3,1,4,8,Others
14306.0,51,2,1885.64,3,1,4,8,Others
14307.0,89,6,2944.87,4,1,5,10,Promising
14309.0,8,9,2214.29,1,1,5,7,At Risk
14311.0,243,1,310.26,5,1,2,8,New Customers
14312.0,47,6,1586.64,3,1,4,8,Others
14314.0,107,1,120.0,4,1,1,6,New Customers
14315.0,45,6,2394.33,3,1,5,9,Others
14317.0,65,1,508.58,3,1,3,7,Others
14320.0,207,2,477.79,5,1,3,9,Promising
14321.0,11,5,1530.75,1,1,4,6,At Risk
14323.0,115,2,605.0600000000001,4,1,3,8,Promising
14326.0,242,1,183.85,5,1,1,7,New Customers
14327.0,163,1,311.65000000000003,4,1,2,7,New Customers
14329.0,17,7,4874.56,2,1,5,8,At Risk
14331.0,124,2,462.66,4,1,3,8,Promising
14332.0,23,3,866.3100000000001,2,1,3,6,At Risk
14333.0,68,1,415.2,3,1,2,6,About to Sleep
14334.0,17,8,2552.21,2,1,5,8,At Risk
14335.0,16,2,468.26,2,1,3,6,At Risk
14336.0,17,4,1614.91,2,1,4,7,At Risk
14338.0,161,2,588.22,4,1,3,8,Promising
14339.0,243,1,309.52000000000004,5,1,2,8,New Customers
14340.0,219,1,134.7,5,1,1,7,New Customers
14341.0,45,8,2182.28,3,1,5,9,Others
14342.0,21,4,668.5600000000001,2,1,3,6,At Risk
14344.0,127,8,849.98,4,1,3,8,Promising
14345.0,39,1,108.98,3,1,1,5,About to Sleep
14346.0,121,2,936.58,4,1,4,9,Promising
14348.0,260,1,409.57,5,1,2,8,New Customers
14349.0,10,1,133.5,1,1,1,3,Hibernating
14350.0,274,1,282.93,5,1,2,8,New Customers
14351.0,165,1,51.0,4,1,1,6,New Customers
14352.0,157,4,1047.06,4,1,4,9,Promising
14353.0,215,1,90.6,5,1,1,7,New Customers
14354.0,6,2,163.62,1,1,1,3,Hibernating
14355.0,366,1,174.4,5,1,1,7,New Customers
14356.0,80,2,701.23,4,1,3,8,Promising
14357.0,43,1,225.77,3,1,1,5,About to Sleep
14359.0,19,3,895.23,2,1,4,7,At Risk
14360.0,32,4,2009.88,2,1,5,8,At Risk
14362.0,22,1,161.2,2,1,1,4,About to Sleep
14364.0,109,8,3717.35,4,1,5,10,Promising
14367.0,8,16,9261.52,1,1,5,7,At Risk
14368.0,320,1,155.0,5,1,1,7,New Customers
14371.0,295,1,100.5,5,1,1,7,New Customers
14373.0,358,1,51.6,5,1,1,7,New Customers
14375.0,185,1,257.68,5,1,2,8,New Customers
14377.0,191,2,561.15,5,1,3,9,Promising
14379.0,44,2,348.1,3,1,2,6,About to Sleep
14381.0,52,1,202.68,3,1,1,5,About to Sleep
14382.0,26,1,602.12,2,1,3,6,At Risk
14383.0,38,3,1247.69,3,1,4,8,Others
14385.0,9,3,202.10999999999999,1,1,1,3,Hibernating
14386.0,297,1,142.4,5,1,1,7,New Customers
14387.0,33,3,1687.3600000000001,2,1,4,7,At Risk
14388.0,10,8,3212.84,1,1,5,7,At Risk
14389.0,65,2,1043.46,3,1,4,8,Others
14390.0,10,9,4612.87,1,1,5,7,At Risk
14393.0,218,1,67.95,5,1,1,7,New Customers
14395.0,2,9,3507.71,1,1,5,7,At Risk
14396.0,65,2,487.99,3,1,3,7,Others
14397.0,3,19,2509.28,1,1,5,7,At Risk
14400.0,149,1,574.7,4,1,3,8,Promising
14401.0,4,13,3995.3199999999997,1,1,5,7,At Risk
14403.0,130,4,1475.81,4,1,4,9,Promising
14404.0,34,6,1457.3700000000001,3,1,4,8,Others
14406.0,119,1,156.75,4,1,1,6,New Customers
14407.0,107,5,1988.38,4,1,5,10,Promising
14408.0,11,7,2606.53,1,1,5,7,At Risk
14409.0,71,6,1901.1000000000001,3,1,4,8,Others
14410.0,92,9,1105.07,4,1,4,9,Promising
14411.0,311,1,1063.0,5,1,4,10,Promising
14412.0,43,2,770.03,3,1,3,7,Others
14413.0,362,1,122.7,5,1,1,7,New Customers
14414.0,92,7,1441.3,4,1,4,9,Promising
14415.0,1,13,5883.33,1,1,5,7,At Risk
14416.0,22,2,490.22,2,1,3,6,At Risk
14418.0,4,3,1897.3,1,1,4,6,At Risk
14419.0,11,6,1058.06,1,1,4,6,At Risk
14420.0,99,1,387.52,4,1,2,7,New Customers
14421.0,57,2,813.11,3,1,3,7,Others
14422.0,1,6,4263.64,1,1,5,7,At Risk
14423.0,218,1,265.2,5,1,2,8,New Customers
14424.0,18,1,322.08,2,1,2,5,About to Sleep
14426.0,24,10,4447.77,2,1,5,8,At Risk
14427.0,50,2,363.34000000000003,3,1,2,6,About to Sleep
14428.0,7,5,1219.83,1,1,4,6,At Risk
14431.0,303,1,470.36,5,1,3,9,Promising
14432.0,10,6,2255.51,1,1,5,7,At Risk
14434.0,22,6,1372.8,2,1,4,7,At Risk
14436.0,99,1,89.06,4,1,1,6,New Customers
14437.0,366,1,63.0,5,1,1,7,New Customers
14438.0,306,1,131.9,5,1,1,7,New Customers
14439.0,320,1,2661.24,5,1,5,11,Promising
14440.0,8,5,2357.68,1,1,5,7,At Risk
14441.0,1,4,1696.24,1,1,4,6,At Risk
14442.0,205,2,1500.02,5,1,4,10,Promising
14443.0,54,4,1384.25,3,1,4,8,Others
14446.0,1,4,1039.58,1,1,4,6,At Risk
14447.0,19,5,1163.23,2,1,4,7,At Risk
14448.0,9,2,375.35,1,1,2,4,At Risk
14449.0,19,4,907.1,2,1,4,7,At Risk
14450.0,181,3,483.25,5,1,3,9,Promising
14451.0,60,2,662.59,3,1,3,7,Others
14452.0,11,2,247.49,1,1,2,4,At Risk
14453.0,190,1,119.93,5,1,1,7,New Customers
14456.0,5,9,3062.4,1,1,5,7,At Risk
14457.0,311,1,113.64,5,1,1,7,New Customers
14459.0,155,1,1837.92,4,1,4,9,Promising
14460.0,110,3,392.58,4,1,2,7,New Customers
14461.0,148,3,2086.11,4,1,5,10,Promising
14462.0,66,11,1987.07,3,1,5,9,Others
14463.0,98,3,514.62,4,1,3,8,Promising
14465.0,247,3,1058.6200000000001,5,1,4,10,Promising
14466.0,29,7,2272.4,2,1,5,8,At Risk
14467.0,18,4,598.76,2,1,3,6,At Risk
14470.0,12,2,411.19,1,1,2,4,At Risk
14472.0,104,8,1869.99,4,1,4,9,Promising
14473.0,74,2,234.34,4,1,2,7,New Customers
14474.0,46,1,514.36,3,1,3,7,Others
14475.0,72,3,925.85,4,1,4,9,Promising
14476.0,257,1,215.7,5,1,1,7,New Customers
14477.0,20,4,1309.6,2,1,4,7,At Risk
14479.0,254,2,316.25,5,1,2,8,New Customers
14480.0,11,1,279.05,1,1,2,4,At Risk
14481.0,165,2,636.51,4,1,3,8,Promising
14482.0,18,6,1907.5,2,1,5,8,At Risk
14483.0,282,1,137.1,5,1,1,7,New Customers
14484.0,50,1,321.92,3,1,2,6,About to Sleep
14485.0,39,1,165.75,3,1,1,5,About to Sleep
14487.0,27,6,1134.48,2,1,4,7,At Risk
14488.0,68,1,1064.28,3,1,4,8,Others
14489.0,207,1,463.38,5,1,3,9,Promising
14491.0,175,2,340.93,4,1,2,7,New Customers
14493.0,7,5,2343.29,1,1,5,7,At Risk
